id,struct_id,type
2684,147,ORGANIC
2685,1665,ORGANIC
2686,492,ORGANIC
2687,1216,ORGANIC
2688,2297,ORGANIC
2689,953,ORGANIC
2691,966,ORGANIC
2692,946,ORGANIC
2693,569,ORGANIC
2694,3214,ORGANIC
2695,2035,ORGANIC
2696,756,ORGANIC
2697,3721,ORGANIC
2698,1744,ORGANIC
2699,3543,ORGANIC
2700,1191,ORGANIC
2701,190,ORGANIC
2702,389,ORGANIC
2703,981,ORGANIC
2704,1581,ORGANIC
2705,1035,ORGANIC
2706,2733,ORGANIC
2707,610,ORGANIC
2708,568,ORGANIC
2709,3224,ORGANIC
2710,312,ORGANIC
2711,1799,ORGANIC
2712,983,ORGANIC
2713,271,ORGANIC
2714,1645,ORGANIC
2715,2693,ORGANIC
2716,3592,ORGANIC
2717,135,ORGANIC
2718,995,ORGANIC
2719,2335,ORGANIC
2721,1817,ORGANIC
2722,1666,ORGANIC
2723,1605,ORGANIC
2724,2054,ORGANIC
2725,563,ORGANIC
2726,2814,ORGANIC
2727,1709,ORGANIC
2728,2563,ORGANIC
2729,2337,ORGANIC
2730,396,ORGANIC
2731,1870,ORGANIC
2732,805,ORGANIC
2733,1674,ORGANIC
2734,140,ORGANIC
2735,391,ORGANIC
2736,1142,ORGANIC
2737,247,ORGANIC
2738,2656,ORGANIC
2740,3523,ORGANIC
2743,1060,ORGANIC
2744,2864,ORGANIC
2745,3431,ORGANIC
2746,1061,ORGANIC
2747,1412,ORGANIC
2748,1934,ORGANIC
2749,287,ORGANIC
2750,60,ORGANIC
2751,437,ORGANIC
2752,1242,ORGANIC
2753,3475,ORGANIC
2754,217,ORGANIC
2755,3768,ORGANIC
2757,2491,ORGANIC
2758,1712,ORGANIC
2759,2336,ORGANIC
2760,3332,ORGANIC
2761,3584,ORGANIC
2762,2748,ORGANIC
2763,2796,ORGANIC
2764,1347,ORGANIC
2765,2675,ORGANIC
2766,336,ORGANIC
2767,1218,ORGANIC
2768,1895,ORGANIC
2769,4005,ORGANIC
2770,234,ORGANIC
2771,3649,ORGANIC
2772,1942,ORGANIC
2773,2754,ORGANIC
2774,3017,ORGANIC
2775,2873,ORGANIC
2776,1068,ORGANIC
2777,1172,ORGANIC
2778,1566,ORGANIC
2779,581,ORGANIC
2780,341,ORGANIC
2781,1286,ORGANIC
2782,2553,ORGANIC
2783,2368,ORGANIC
2784,283,ORGANIC
2785,556,ORGANIC
2786,115,ORGANIC
2787,1363,ORGANIC
2788,761,ORGANIC
2789,2362,ORGANIC
2790,2720,ORGANIC
2791,3404,ORGANIC
2792,1649,ORGANIC
2793,1175,ORGANIC
2794,3883,ORGANIC
2795,1235,ORGANIC
2796,930,ORGANIC
2797,2466,ORGANIC
2798,650,ORGANIC
2799,2060,ORGANIC
2800,824,ORGANIC
2801,348,ORGANIC
2802,1873,ORGANIC
2803,2776,ORGANIC
2804,2677,ORGANIC
2805,843,ORGANIC
2807,2797,ORGANIC
2808,3093,ORGANIC
2809,709,ORGANIC
2810,2092,ORGANIC
2811,2411,ORGANIC
2812,2508,ORGANIC
2813,1045,ORGANIC
2814,203,ORGANIC
2815,409,ORGANIC
2816,1716,ORGANIC
2817,4111,ORGANIC
2818,3668,ORGANIC
2819,2725,ORGANIC
2820,3141,ORGANIC
2821,3230,ORGANIC
2822,1284,ORGANIC
2824,533,ORGANIC
2825,1524,ORGANIC
2826,2817,ORGANIC
2829,2470,ORGANIC
2830,1077,ORGANIC
2831,2339,ORGANIC
2832,713,ORGANIC
2834,574,ORGANIC
2835,1059,ORGANIC
2836,2838,ORGANIC
2837,1457,ORGANIC
2838,3074,ORGANIC
2839,3734,ORGANIC
2840,969,ORGANIC
2841,2668,ORGANIC
2842,2495,ORGANIC
2843,3336,ORGANIC
2844,2525,ORGANIC
2845,471,ORGANIC
2846,376,ORGANIC
2847,2544,ORGANIC
2848,1228,ORGANIC
2850,343,ORGANIC
2851,2154,ORGANIC
2853,3732,ORGANIC
2854,3423,ORGANIC
2855,2841,ORGANIC
2856,726,ORGANIC
2857,2414,ORGANIC
2858,2182,ORGANIC
2860,2630,ORGANIC
2861,2338,ORGANIC
2862,1016,ORGANIC
2865,1259,ORGANIC
2866,2673,ORGANIC
2867,1281,ORGANIC
2868,464,ORGANIC
2869,130,ORGANIC
2870,2877,ORGANIC
2871,2037,ORGANIC
2872,1854,ORGANIC
2873,2006,ORGANIC
2874,193,ORGANIC
2876,1234,ORGANIC
2877,297,ORGANIC
2878,2180,ORGANIC
2880,2247,ORGANIC
2882,652,ORGANIC
2883,794,ORGANIC
2884,3943,ORGANIC
2885,2532,ORGANIC
2886,3130,ORGANIC
2887,1604,ORGANIC
2888,688,ORGANIC
2889,3531,ORGANIC
2890,2158,ORGANIC
2891,3673,ORGANIC
2892,1723,ORGANIC
2893,2113,ORGANIC
2894,134,ORGANIC
2895,2710,ORGANIC
2896,316,ORGANIC
2898,1914,ORGANIC
2900,2533,ORGANIC
2901,2528,ORGANIC
2902,1200,ORGANIC
2903,331,ORGANIC
2904,1612,ORGANIC
2905,1699,ORGANIC
2906,600,ORGANIC
2907,572,ORGANIC
2908,1887,ORGANIC
2909,1424,ORGANIC
2910,1135,ORGANIC
2911,1923,ORGANIC
2912,1587,ORGANIC
2913,250,ORGANIC
2914,1639,ORGANIC
2915,1841,ORGANIC
2916,2709,ORGANIC
2917,700,ORGANIC
2918,1178,ORGANIC
2919,2077,ORGANIC
2920,522,ORGANIC
2922,101,ORGANIC
2923,1582,ORGANIC
2924,1882,ORGANIC
2925,1364,ORGANIC
2926,2448,ORGANIC
2927,2740,ORGANIC
2928,368,ORGANIC
2929,1091,ORGANIC
2932,2562,ORGANIC
2933,1989,ORGANIC
2934,3096,ORGANIC
2935,2345,ORGANIC
2936,1810,ORGANIC
2937,4099,ORGANIC
2938,183,ORGANIC
2940,294,ORGANIC
2941,2741,ORGANIC
2942,1125,ORGANIC
2943,3015,ORGANIC
2944,443,ORGANIC
2945,2449,ORGANIC
2946,562,ORGANIC
2949,2389,ORGANIC
2950,1998,ORGANIC
2951,2287,ORGANIC
2952,2186,ORGANIC
2953,1964,ORGANIC
2955,1462,RADIOPHARMACEUTICAL
2956,3839,ORGANIC
2957,1229,ORGANIC
2958,59,ORGANIC
2959,450,ORGANIC
2960,3522,ORGANIC
2961,87,ORGANIC
2962,648,ORGANIC
2963,465,ORGANIC
2964,3018,ORGANIC
2965,957,ORGANIC
2966,1956,ORGANIC
2967,2865,ORGANIC
2968,2625,ORGANIC
2969,3139,ORGANIC
2970,1973,ORGANIC
2971,2559,ORGANIC
2972,1176,ORGANIC
2973,3481,ORGANIC
2974,3828,ORGANIC
2975,4052,ORGANIC
2976,2587,ORGANIC
2977,1869,ORGANIC
2979,1032,ORGANIC
2980,897,ORGANIC
2981,3261,ORGANIC
2982,822,ORGANIC
2983,2451,ORGANIC
2984,2575,ORGANIC
2987,2419,ORGANIC
2988,371,ORGANIC
2990,47,ORGANIC
2991,2413,ORGANIC
2992,3309,ORGANIC
2993,1800,ORGANIC
2994,2591,ORGANIC
2996,2777,ORGANIC
2997,3452,ORGANIC
2999,2354,ORGANIC
3000,3507,ORGANIC
3001,573,ORGANIC
3002,3135,ORGANIC
3003,1770,ORGANIC
3004,2356,ORGANIC
3005,927,ORGANIC
3006,114,ORGANIC
3007,2475,ORGANIC
3008,2840,ORGANIC
3009,2426,ORGANIC
3010,2066,ORGANIC
3011,466,ORGANIC
3013,2584,ORGANIC
3014,382,ORGANIC
3015,651,ORGANIC
3016,641,ORGANIC
3017,1937,ORGANIC
3018,2445,ORGANIC
3019,1638,ORGANIC
3020,1104,ORGANIC
3021,1592,ORGANIC
3023,407,ORGANIC
3024,204,ORGANIC
3025,1372,ORGANIC
3026,1564,ORGANIC
3027,3473,ORGANIC
3028,1108,ORGANIC
3029,305,ORGANIC
3030,2707,ORGANIC
3031,2214,ORGANIC
3032,1838,ORGANIC
3033,3806,ORGANIC
3034,1848,ORGANIC
3036,732,ORGANIC
3038,1880,ORGANIC
3039,1610,ORGANIC
3040,575,ORGANIC
3041,1273,ORGANIC
3042,1991,ORGANIC
3043,318,ORGANIC
3044,565,ORGANIC
3046,299,ORGANIC
3047,1037,ORGANIC
3048,2239,ORGANIC
3049,143,ORGANIC
3050,878,ORGANIC
3051,2794,ORGANIC
3052,3470,ORGANIC
3053,678,ORGANIC
3054,516,ORGANIC
3055,1031,ORGANIC
3056,945,ORGANIC
3057,3830,ORGANIC
3058,4053,ORGANIC
3059,3294,ORGANIC
3060,3221,ORGANIC
3061,3081,ORGANIC
3062,784,ORGANIC
3063,2014,ORGANIC
3064,2112,ORGANIC
3066,1105,ORGANIC
3067,1832,ORGANIC
3068,2073,ORGANIC
3069,3537,ORGANIC
3070,550,ORGANIC
3072,1842,ORGANIC
3073,2359,ORGANIC
3074,4004,ORGANIC
3075,933,ORGANIC
3076,3248,ORGANIC
3077,3774,ORGANIC SALT
3079,1481,ORGANIC
3080,1881,ORGANIC
3082,3408,ORGANIC
3083,3292,ORGANIC
3084,2423,ORGANIC
3086,1642,ORGANIC
3087,2866,ORGANIC
3088,1805,ORGANIC
3089,367,ORGANIC
3091,419,ORGANIC
3092,2712,ORGANIC
3093,3700,ORGANIC
3094,3478,ORGANIC
3096,1537,ORGANIC
3097,332,ORGANIC
3099,3238,ORGANIC
3100,1824,ORGANIC
3101,3959,ORGANIC
3102,1551,ORGANIC
3103,3146,ORGANIC
3104,416,ORGANIC
3105,699,ORGANIC
3106,411,ORGANIC
3107,1859,ORGANIC
3108,296,ORGANIC
3109,3328,ORGANIC
3111,2452,ORGANIC
3112,3237,ORGANIC
3113,2726,ORGANIC
3115,1201,ORGANIC
3116,826,ORGANIC
3117,349,ORGANIC
3118,4002,ORGANIC
3119,1304,ORGANIC
3120,1211,ORGANIC
3121,3090,ORGANIC
3122,1115,ORGANIC
3123,279,ORGANIC
3124,1120,ORGANIC
3125,2747,ORGANIC
3127,2806,ORGANIC
3129,3113,ORGANIC
3130,720,ORGANIC
3131,1217,ORGANIC
3132,941,ORGANIC
3133,364,ORGANIC
3134,2650,ORGANIC
3135,3842,ORGANIC
3137,4118,ORGANIC
3138,1212,ORGANIC
3139,2434,ORGANIC
3140,2761,ORGANIC
3141,2547,ORGANIC
3142,2340,ORGANIC
3143,3236,ORGANIC
3144,2219,ORGANIC
3145,2228,ORGANIC
3146,1065,ORGANIC
3147,21,ORGANIC
3149,561,ORGANIC
3150,3749,ORGANIC
3152,2680,ORGANIC
3153,2089,ORGANIC
3154,1063,ORGANIC
3155,2435,ORGANIC
3157,1231,ORGANIC
3158,793,ORGANIC
3159,2767,ORGANIC
3160,942,ORGANIC
3161,1727,ORGANIC
3162,3331,ORGANIC
3163,4075,ORGANIC
3165,2639,ORGANIC
3166,2352,ORGANIC
3167,2611,ORGANIC
3168,961,ORGANIC
3169,1821,ORGANIC
3171,3488,ORGANIC
3172,1685,ORGANIC
3173,1352,ORGANIC
3174,1303,ORGANIC
3175,1301,ORGANIC
3176,1784,ORGANIC
3177,2634,ORGANIC
3178,2469,ORGANIC
3179,4055,ORGANIC
3181,3234,ORGANIC
3182,517,ORGANIC
3183,2635,ORGANIC
3184,1282,ORGANIC
3185,2306,ORGANIC
3186,2674,ORGANIC
3187,199,ORGANIC
3188,2447,ORGANIC
3189,242,ORGANIC
3190,797,ORGANIC
3191,4110,ORGANIC
3193,1305,ORGANIC
3194,2456,ORGANIC
3195,3844,ORGANIC
3196,2843,ORGANIC
3197,954,ORGANIC
3198,855,ORGANIC
3199,1382,ORGANIC
3200,460,ORGANIC
3201,3330,ORGANIC
3202,1204,ORGANIC
3203,798,ORGANIC
3204,2366,ORGANIC
3205,918,ORGANIC
3206,456,ORGANIC
3207,537,ORGANIC
3208,1183,ORGANIC
3209,1751,ORGANIC
3210,3526,ORGANIC
3211,507,ORGANIC
3212,530,ORGANIC
3213,2815,ORGANIC
3215,3548,ORGANIC
3216,1166,ORGANIC
3218,546,ORGANIC
3219,1532,ORGANIC
3221,674,ORGANIC
3222,2374,ORGANIC
3223,799,ORGANIC
3224,2850,ORGANIC
3225,823,ORGANIC
3226,2608,ORGANIC
3227,1813,ORGANIC
3228,570,ORGANIC
3229,274,ORGANIC
3230,2353,ORGANIC
3231,3253,ORGANIC
3232,249,ORGANIC
3234,2251,ORGANIC
3235,3231,ORGANIC
3236,577,ORGANIC
3237,1156,ORGANIC
3238,2041,ORGANIC
3239,2246,ORGANIC
3240,1389,ORGANIC
3241,1614,ORGANIC
3242,834,ORGANIC
3244,2325,ORGANIC
3245,1553,ORGANIC
3246,655,ORGANIC
3247,277,ORGANIC
3248,2217,ORGANIC
3249,2172,ORGANIC
3250,2685,ORGANIC
3251,384,ORGANIC
3252,2103,ORGANIC
3253,529,ORGANIC
3254,527,ORGANIC
3255,4064,ORGANIC
3257,3578,ORGANIC
3258,2218,ORGANIC
3259,1801,ORGANIC
3261,252,ORGANIC
3262,2459,ORGANIC
3263,802,ORGANIC
3264,1602,ORGANIC
3265,280,ORGANIC
3266,2538,ORGANIC
3268,660,ORGANIC
3269,521,ORGANIC
3270,308,ORGANIC
3272,2474,ORGANIC
3273,1611,ORGANIC
3275,986,ORGANIC
3276,2684,ORGANIC
3277,434,ORGANIC
3278,3407,ORGANIC
3279,2681,ORGANIC
3281,741,ORGANIC
3282,2567,ORGANIC
3284,1595,ORGANIC
3285,3533,ORGANIC
3286,680,ORGANIC
3287,3312,ORGANIC
3288,3276,ORGANIC
3289,2444,ORGANIC
3290,415,ORGANIC
3292,977,ORGANIC
3293,1890,ORGANIC
3294,3137,ORGANIC
3295,86,ORGANIC
3296,866,ORGANIC
3297,938,ORGANIC
3298,3178,ORGANIC
3300,539,ORGANIC
3301,2600,ORGANIC
3302,3920,ORGANIC
3303,1769,ORGANIC
3304,692,ORGANIC
3305,1232,ORGANIC
3306,2852,ORGANIC
3307,2351,ORGANIC
3308,3820,ORGANIC
3309,2312,ORGANIC
3310,1771,ORGANIC
3311,2441,ORGANIC
3312,2654,ORGANIC
3313,2380,ORGANIC
3314,3467,ORGANIC
3315,1046,ORGANIC
3316,1222,ORGANIC
3317,1903,ORGANIC
3318,1387,ORGANIC
3319,2193,ORGANIC
3320,829,ORGANIC
3321,354,ORGANIC
3322,2586,ORGANIC
3323,3333,ORGANIC
3324,1138,ORGANIC
3325,1599,ORGANIC
3327,979,ORGANIC
3328,4117,ORGANIC
3329,127,ORGANIC
3333,2727,ORGANIC
3335,2730,ORGANIC
3336,3129,ORGANIC
3337,1619,ORGANIC
3338,624,ORGANIC
3339,3911,ORGANIC
3340,1847,ORGANIC
3341,3076,ORGANIC
3342,1909,ORGANIC
3343,5,ORGANIC
3344,1001,ORGANIC
3345,687,ORGANIC
3346,2237,ORGANIC
3347,3553,ORGANIC
3348,2554,ORGANIC
3349,2406,ORGANIC
3350,535,ORGANIC
3351,202,ORGANIC
3352,1520,ORGANIC
3353,2003,ORGANIC
3354,3639,ORGANIC
3355,1910,ORGANIC
3357,1519,ORGANIC
3358,1167,ORGANIC
3359,1275,ORGANIC
3360,1349,ORGANIC
3361,3209,ORGANIC
3362,3758,ORGANIC
3363,2252,ORGANIC
3364,1390,ORGANIC
3365,3226,ORGANIC
3366,3232,ORGANIC
3367,4033,ORGANIC
3368,785,ORGANIC
3369,1894,ORGANIC
3370,1067,ORGANIC
3371,2243,ORGANIC
3372,2809,ORGANIC
3375,664,ORGANIC
3377,528,ORGANIC
3378,1300,ORGANIC
3379,2535,ORGANIC
3380,290,ORGANIC
3381,1580,ORGANIC
3382,642,ORGANIC
3383,363,ORGANIC
3384,1600,ORGANIC
3385,1423,ORGANIC
3386,1314,ORGANIC
3387,3303,ORGANIC
3388,1205,ORGANIC
3390,508,ORGANIC
3391,1198,ORGANIC
3393,1918,ORGANIC
3394,1797,ORGANIC
3395,1996,ORGANIC
3396,351,ORGANIC
3397,1414,ORGANIC
3398,2574,ORGANIC
3399,1827,ORGANIC
3400,372,ORGANIC
3401,2102,ORGANIC
3402,683,ORGANIC
3403,1350,ORGANIC
3404,2765,ORGANIC
3405,2716,ORGANIC
3406,1225,ORGANIC
3407,1857,ORGANIC
3408,88,ORGANIC
3409,1170,ORGANIC
3410,2576,ORGANIC
3411,150,ORGANIC
3412,1365,ORGANIC
3415,827,ORGANIC
3416,353,ORGANIC
3417,350,ORGANIC
3418,924,ORGANIC
3419,3909,ORGANIC
3420,597,ORGANIC
3421,3880,ORGANIC
3422,1359,ORGANIC
3423,200,ORGANIC
3424,2773,ORGANIC
3426,1517,ORGANIC
3427,91,ORGANIC
3428,3803,ORGANIC
3429,3142,ORGANIC
3430,239,ORGANIC
3431,113,ORGANIC
3432,702,ORGANIC
3433,1545,ORGANIC
3434,729,ORGANIC
3435,566,ORGANIC
3437,2174,ORGANIC
3438,538,ORGANIC
3439,536,ORGANIC
3440,1179,ORGANIC
3441,62,ORGANIC
3442,510,ORGANIC
3444,3077,ORGANIC
3445,1635,ORGANIC
3446,2455,ORGANIC
3447,2583,ORGANIC
3448,553,ORGANIC
3451,3124,ORGANIC
3452,551,ORGANIC
3454,1261,ORGANIC
3455,2269,ORGANIC
3456,2187,ORGANIC
3457,2371,ORGANIC
3458,321,ORGANIC
3459,1328,ORGANIC
3460,352,ORGANIC
3461,1306,ORGANIC
3462,2593,ORGANIC
3463,544,ORGANIC
3464,540,ORGANIC
3465,1066,ORGANIC
3466,1851,ORGANIC
3469,2101,ORGANIC
3471,227,ORGANIC
3472,545,ORGANIC
3473,2080,ORGANIC
3474,1127,ORGANIC
3475,548,ORGANIC
3476,2319,ORGANIC
3477,2212,ORGANIC
3478,786,ORGANIC
3479,3259,COORDINATION
3480,2399,ORGANIC
3482,1302,ORGANIC
3483,973,ORGANIC
3484,825,ORGANIC
3485,1617,ORGANIC
3486,1932,ORGANIC
3487,2396,ORGANIC
3488,2313,ORGANIC
3489,736,ORGANIC
3490,2690,ORGANIC
3491,1527,ORGANIC
3492,2599,ORGANIC
3493,558,ORGANIC
3494,230,ORGANIC
3495,2689,ORGANIC
3496,345,ORGANIC
3497,146,ORGANIC
3498,3790,ORGANIC
3499,1795,ORGANIC
3500,633,ORGANIC
3501,542,ORGANIC
3502,1030,ORGANIC
3503,960,ORGANIC
3504,2250,ORGANIC
3505,1705,ORGANIC
3506,1979,ORGANIC
3508,559,ORGANIC
3509,3071,ORGANIC
3510,3809,ORGANIC
3511,1214,ORGANIC
3514,3394,ORGANIC
3515,3045,ORGANIC
3516,392,ORGANIC
3517,119,ORGANIC
3518,235,ORGANIC
3519,564,ORGANIC
3520,3417,ORGANIC
3522,1911,ORGANIC
3523,4112,ORGANIC
3524,801,ORGANIC
3525,63,ORGANIC
3526,555,ORGANIC
3527,2811,ORGANIC
3528,3812,ORGANIC
3529,102,ORGANIC
3530,1985,ORGANIC
3531,257,ORGANIC
3532,1354,ORGANIC
3533,2509,ORGANIC
3534,792,ORGANIC
3537,3500,ORGANIC
3538,3171,ORGANIC
3540,1245,ORGANIC
3541,3184,ORGANIC
3543,1012,ORGANIC
3544,3133,ORGANIC
3545,532,ORGANIC
3546,1893,ORGANIC
3547,410,ORGANIC
3548,567,ORGANIC
3549,3245,ORGANIC
3550,1486,ORGANIC
3551,3305,ORGANIC
3552,3726,ORGANIC
3553,493,ORGANIC
3554,1465,ORGANIC
3555,3308,ORGANIC
3556,2052,ORGANIC
3557,771,ORGANIC
3558,547,ORGANIC
3559,2855,ORGANIC
3560,3399,ORGANIC
3561,3183,ORGANIC
3562,885,ORGANIC
3563,810,ORGANIC
3564,876,ORGANIC
3565,2248,ORGANIC
3567,1548,ORGANIC
3568,2481,ORGANIC
3569,1043,ORGANIC
3570,272,ORGANIC
3571,890,ORGANIC
3572,888,ORGANIC
3573,2004,ORGANIC
3574,541,ORGANIC
3575,157,ORGANIC
3576,1240,ORGANIC
3577,2661,ORGANIC
3578,3368,ORGANIC
3579,1836,ORGANIC
3580,3956,ORGANIC
3581,1482,ORGANIC
3582,3677,ORGANIC
3583,1112,ORGANIC
3584,3825,ORGANIC
3585,1213,ORGANIC
3586,1370,ORGANIC
3587,560,ORGANIC
3588,2539,ORGANIC
3590,3975,ORGANIC
3591,3520,ORGANIC
3592,1474,ORGANIC
3593,3357,ORGANIC
3594,3274,ORGANIC
3595,1916,ORGANIC
3597,3609,ORGANIC
3598,2183,ORGANIC
3601,893,ORGANIC
3602,2227,POLYMER
3604,1255,ORGANIC
3605,3157,ORGANIC
3606,2370,ORGANIC
3607,1750,ORGANIC
3608,837,ORGANIC
3609,2781,ORGANIC
3610,3535,ORGANIC
3611,475,ORGANIC
3612,1631,ORGANIC
3613,887,ORGANIC
3614,1974,ORGANIC
3615,552,ORGANIC
3616,1437,ORGANIC
3617,1469,ORGANIC
3618,851,ORGANIC
3619,3307,ORGANIC
3620,1451,ORGANIC
3621,1896,ORGANIC
3623,2067,ORGANIC
3625,534,ORGANIC
3626,3695,ORGANIC
3627,3611,ORGANIC
3628,4067,ORGANIC
3629,4063,ORGANIC
3630,3273,ORGANIC
3631,2688,ORGANIC
3632,2198,ORGANIC
3633,3072,ORGANIC
3634,776,ORGANIC
3635,3014,ORGANIC
3636,1789,ORGANIC
3637,1452,ORGANIC
3638,1601,ORGANIC
3639,211,ORGANIC
3640,828,ORGANIC
3641,992,ORGANIC
3643,2369,ORGANIC
3644,3604,ORGANIC
3646,3048,ORGANIC
3647,1917,ORGANIC
3648,2785,ORGANIC
3649,176,ORGANIC
3650,39,ORGANIC
3651,2874,ORGANIC
3652,543,ORGANIC
3653,2244,ORGANIC
3654,1585,ORGANIC
3655,1772,ORGANIC
3656,908,ORGANIC
3658,403,ORGANIC
3660,2590,ORGANIC
3661,3031,ORGANIC
3662,3465,ORGANIC
3663,4108,ORGANIC
3664,3759,ORGANIC
3665,679,ORGANIC
3666,1885,ORGANIC
3667,2550,ORGANIC
3668,109,ORGANIC
3669,3944,ORGANIC
3670,3254,ORGANIC
3671,2422,ORGANIC
3672,3075,ORGANIC
3673,3200,ORGANIC
3674,2588,ORGANIC
3675,2249,ORGANIC
3676,1983,ORGANIC
3677,778,ORGANIC
3678,1322,ORGANIC
3679,549,ORGANIC
3681,3483,ORGANIC
3682,2494,ORGANIC
3683,254,ORGANIC
3684,1513,ORGANIC
3685,3329,ORGANIC
3686,3687,ORGANIC
3687,2555,ORGANIC
3688,3143,ORGANIC
3689,2721,ORGANIC
3691,2816,MIXTURE
3693,2391,ORGANIC
3694,2805,ORGANIC
3695,2086,ORGANIC
3696,1048,ORGANIC
3697,730,ORGANIC
3698,1308,ORGANIC
3699,2778,ORGANIC
3700,2482,ORGANIC
3701,668,ORGANIC
3702,276,ORGANIC
3703,1221,ORGANIC
3704,330,ORGANIC
3705,2826,ORGANIC
3706,3300,ORGANIC
3707,3940,ORGANIC
3708,1589,ORGANIC
3709,881,ORGANIC
3710,378,ORGANIC
3711,1049,ORGANIC
3712,2646,ORGANIC
3713,846,ORGANIC
3714,1464,ORGANIC
3715,1463,ORGANIC
3716,2827,ORGANIC
3717,3262,ORGANIC
3718,882,ORGANIC
3719,2379,ORGANIC
3720,3062,ORGANIC
3721,1062,ORGANIC
3722,1788,ORGANIC
3723,1052,ORGANIC
3724,1473,ORGANIC
3725,1468,ORGANIC
3726,219,ORGANIC
3728,2531,ORGANIC
3729,1761,ORGANIC
3730,3030,ORGANIC
3731,2552,ORGANIC
3732,3551,ORGANIC
3734,67,ORGANIC
3735,1471,ORGANIC
3736,939,ORGANIC
3737,2168,ORGANIC
3738,1445,ORGANIC
3740,2823,ORGANIC
3741,80,ORGANIC
3742,2581,ORGANIC
3743,2460,ORGANIC
3744,2769,ORGANIC
3745,1861,ORGANIC
3746,3644,ORGANIC
3747,3210,ORGANIC
3748,1461,ORGANIC
3749,1325,ORGANIC
3750,2377,ORGANIC
3751,68,ORGANIC
3753,2825,ORGANIC
3754,2398,ORGANIC
3755,1518,ORGANIC
3756,925,ORGANIC
3757,1466,ORGANIC
3758,1449,ORGANIC
3759,2410,ORGANIC
3760,2471,ORGANIC
3761,2280,ORGANIC
3762,2376,ORGANIC
3763,2044,ORGANIC
3765,1051,ORGANIC
3768,3217,ORGANIC
3769,2378,ORGANIC
3770,2472,ORGANIC
3771,2400,ORGANIC
3772,1815,ORGANIC
3773,2473,ORGANIC
3774,2446,ORGANIC
3775,1296,ORGANIC
3776,197,ORGANIC
3777,1977,ORGANIC
3778,661,ORGANIC
3779,259,ORGANIC
3780,813,ORGANIC
3781,1118,ORGANIC
3783,2949,ORGANIC
3784,1543,ORGANIC
3787,1822,ORGANIC
3788,2974,ORGANIC
3789,2223,ORGANIC
3790,3306,ORGANIC
3791,1455,ORGANIC
3793,4304,ORGANIC
3795,3991,ORGANIC
3796,2960,ORGANIC
3798,1450,ORGANIC
3799,1472,ORGANIC
3800,3966,ORGANIC
3801,2966,ORGANIC
3803,1044,ORGANIC
3805,2965,ORGANIC
3806,1236,ORGANIC
3807,2971,ORGANIC
3808,3302,ORGANIC
3809,1470,ORGANIC
3810,4190,ORGANIC
3811,4191,ORGANIC
3812,4192,ORGANIC
3813,4193,ORGANIC
3814,4194,ORGANIC
3815,4195,ORGANIC
3816,4197,ORGANIC
3818,4209,ORGANIC
3819,4211,ORGANIC
3820,4213,ORGANIC
3821,4215,ORGANIC
3822,4120,ORGANIC
3823,4123,ORGANIC
3824,4124,ORGANIC
3825,4125,ORGANIC
3826,4126,ORGANIC
3827,4127,ORGANIC
3828,4128,ORGANIC
3829,4129,ORGANIC
3830,4130,ORGANIC
3832,4134,ORGANIC
3833,4135,ORGANIC
3835,4137,ORGANIC
3836,4138,ORGANIC
3838,4140,ORGANIC
3839,4141,ORGANIC
3840,4143,ORGANIC
3841,4145,ORGANIC
3842,4146,ORGANIC
3843,4148,ORGANIC
3844,4149,ORGANIC
3845,4151,ORGANIC
3846,4152,ORGANIC
3847,4150,ORGANIC
3848,4020,ORGANIC
3849,4153,ORGANIC
3850,4156,ORGANIC
3851,4157,ORGANIC
3852,4159,ORGANIC
3853,4160,ORGANIC
3854,4161,ORGANIC
3855,4162,ORGANIC
3856,4163,ORGANIC
3857,4218,ORGANIC
3858,4165,ORGANIC
3859,4166,ORGANIC
3860,4167,ORGANIC
3861,4168,ORGANIC
3862,4169,ORGANIC
3863,4171,ORGANIC
3865,4174,ORGANIC
3866,4175,ORGANIC
3867,4176,ORGANIC
3868,4177,ORGANIC
3869,4178,ORGANIC
3870,4180,ORGANIC
3871,4181,ORGANIC
3872,4182,ORGANIC
3873,4183,ORGANIC
3874,4184,ORGANIC
3875,4185,ORGANIC
3876,4227,ORGANIC
3877,4228,ORGANIC
3878,4233,ORGANIC
3879,4254,ORGANIC
3880,4255,ORGANIC
3881,4257,ORGANIC
3882,4258,ORGANIC
3883,4259,ORGANIC
3884,4264,ORGANIC
3885,4266,ORGANIC
3886,4267,ORGANIC
3887,4268,ORGANIC
3888,4270,ORGANIC
3889,4272,ORGANIC
3890,4276,ORGANIC
3891,4280,ORGANIC
3892,4283,ORGANIC
3894,4289,ORGANIC
3895,4292,ORGANIC
3896,4298,ORGANIC
3897,4299,ORGANIC
3898,4300,ORGANIC
3900,4302,ORGANIC
3901,4303,ORGANIC
3902,4305,ORGANIC
3903,4306,ORGANIC
3904,4308,ORGANIC
3905,4310,ORGANIC
3906,4311,ORGANIC
3907,4312,ORGANIC
3909,4314,ORGANIC
3910,4318,ORGANIC
3911,4319,ORGANIC
3913,4322,ORGANIC
3915,4326,ORGANIC
3916,4327,ORGANIC
3917,4328,ORGANIC
3918,4330,ORGANIC
3919,4626,ORGANIC
3920,4332,ORGANIC
3921,4334,ORGANIC
3922,4336,ORGANIC
3923,4337,ORGANIC
3924,4339,ORGANIC
